r,lnz_0,lnz_1,lnz_2,lnz_3,lnz_4,lnz_5,lnz_6,lnz_7,lnz_8,lnz_9,lnz_10,lnz_11,lnz_12,lnz_13,lnz_14,lnz_15,lnz_16,lnz_17,lnz_18,lnz_19,lnz_20,lnz_21,lnz_22,lnz_23,lnz_24,lnz_25,lnz_26,lnz_27,lnz_28,lnz_29,lnz_30,lnz_31,lnz_32,lnz_33,lnz_34,lnz_35,lnz_36,lnz_37,lnz_38,lnz_39,lnz_40,lnz_41,lnz_42,lnz_43,lnz_44,lnz_45,lnz_46,lnz_47,lnz_48,lnz_49,lnz_50,lnz_51,lnz_52,lnz_53,lnz_54,lnz_55,lnz_56,lnz_57,lnz_58,lnz_59,lnz_60,lnz_61,lnz_62,lnz_63,lnz_64,lnz_65,lnz_66,lnz_67,lnz_68,lnz_69,lnz_70,lnz_71,lnz_72,lnz_73,lnz_74,lnz_75,lnz_76,lnz_77,lnz_78,lnz_79,lnz_80,lnz_81,lnz_82,lnz_83,lnz_84,lnz_85,lnz_86,lnz_87,lnz_88,lnz_89,lnz_90,lnz_91,lnz_92,lnz_93,lnz_94,lnz_95,lnz_96,lnz_97,lnz_98,lnz_99
60.240691015316585,-143.89412094952792,-143.27898857535675,-144.39612284816985,-143.29665654372747,-144.00475044848838,-144.32660122292154,-144.02332024443663,-143.8587101515289,-143.34669773401654,-143.53937975159943,-144.5522093411819,-143.9168165833638,-143.3602964468646,-143.30987820938688,-144.33608569243714,-143.79162639259127,-145.2601967969393,-143.23216081053445,-143.27652703007826,-143.236756868824,-143.57876416435514,-143.47255672336092,-143.29431790897854,-143.4713452246343,-143.44213856073256,-143.3765618129241,-143.50004766522872,-143.38369857019345,-143.34667329913427,-143.24801443684234,-143.55255270443845,-143.75584269344196,-143.3072139723167,-143.4032289703969,-143.46744171654512,-143.67401233688418,-143.4724493500901,-143.42034540480452,-143.6690952347671,-143.3310160929031,-143.7698954529473,-143.3017362259287,-144.03352393950362,-143.7238839085025,-143.5478010526336,-143.24532630565741,-143.51409848190247,-143.4304791087126,-143.5705431514313,-143.65550918746982,-143.25361457463913,-143.2669785523501,-143.48290984753106,-143.24846483824396,-143.23452730219975,-144.02018411568613,-143.873147989874,-143.66099627328535,-143.3372511222648,-143.26412506895883,-143.34114378284502,-143.25854101664206,-143.2415544055553,-143.4786917505257,-143.56685313062727,-143.33032351049738,-144.35245405792767,-143.37703824239773,-143.92119842078847,-143.41414846865192,-143.4086456754979,-143.81552084266283,-143.61446229093445,-143.51641731908353,-143.37134949077947,-144.12680203321514,-143.24709865467764,-143.8971747757934,-144.75445990027396,-143.7676760741827,-143.28425621478547,-143.30107968783128,-143.4129205867885,-143.47264100188582,-143.41402882919164,-143.73559638645023,-144.7492946099835,-143.48651742895203,-143.2260146153488,-143.5028601125188,-143.23395709949978,-143.2635877152866,-143.40774904294096,-144.95064124932497,-144.710192451672,-143.4039619591178,-143.7463448307533,-143.34402343387922,-143.6769850477724,-143.68973299127097
61.149540311497475,-143.89769066837692,-143.28757069264225,-144.3889045926244,-143.30708297503054,-144.0068341144119,-144.32777054073915,-144.02388351861254,-143.8663717451741,-143.35747639998485,-143.54394382922902,-144.5462111421686,-143.9200274251721,-143.36821992502405,-143.31864082160806,-144.33720205218359,-143.79397664665467,-145.20603113893756,-143.2403489093903,-143.28537485146762,-143.24499061133227,-143.58087713418277,-143.48101571697092,-143.3025195751603,-143.47836409139381,-143.4496656454281,-143.38484380031156,-143.51015042408306,-143.39426485557536,-143.35688713982736,-143.256308018838,-143.5584531130501,-143.76060862452562,-143.31779039125763,-143.41302221246607,-143.47564806698645,-143.67874238395572,-143.47959240451394,-143.4325056182295,-143.67500029134993,-143.3438969637043,-143.7745890461952,-143.30921570442877,-144.0371710109922,-143.73131665947113,-143.55123405015647,-143.25340004830633,-143.5200519863937,-143.43996894453477,-143.5803127734364,-143.65984666422017,-143.26274761054137,-143.27724792546704,-143.4894173597056,-143.25742267478253,-143.24445635455461,-144.0711262887159,-143.87279591293859,-143.66627742798028,-143.34901305690192,-143.27435052022278,-143.35311141177868,-143.2665657242713,-143.25195093957637,-143.4850499057765,-143.57650945411524,-143.3367087748299,-144.34588749956941,-143.38990306696834,-143.9196060154157,-143.4200998090607,-143.41517748107754,-143.83223943837817,-143.61948171071995,-143.51913812837745,-143.3797385791876,-144.11317232212656,-143.25521225646614,-143.9003441448851,-144.73412500139537,-143.77031987647757,-143.2936088853655,-143.31195507080258,-143.42126824518584,-143.478849399545,-143.4230038016262,-143.73276599028262,-144.73060005047807,-143.4907142965441,-143.23661297480257,-143.50945408462778,-143.2440102312823,-143.27284181292382,-143.41509623627007,-144.9219037285913,-144.7045463458442,-143.41243246283986,-143.7480788111056,-143.34970014521795,-143.67769642085497,-143.6921836491889
62.07210138669761,-143.89989868240622,-143.2957837886548,-144.38087917266458,-143.31700882509853,-144.00861901304515,-144.32796663331817,-144.02415242502738,-143.8738603580292,-143.36807083596136,-143.5484746037451,-144.54035276787806,-143.9227888990101,-143.3760796385619,-143.32737761408055,-144.33741957380224,-143.79611526567146,-145.1484549434157,-143.24852576579406,-143.29403745530803,-143.2534507167049,-143.58298375463195,-143.48905529500388,-143.31069263683233,-143.48528812327152,-143.4565821735108,-143.39314704147242,-143.52003313833325,-143.404559858998,-143.36779723585028,-143.26439785695928,-143.5641700277226,-143.76514016620652,-143.32740280243144,-143.42334280459468,-143.4835731277974,-143.68302204443572,-143.48652766594378,-143.4445803545056,-143.6804935034214,-143.35653680204362,-143.77926748373875,-143.31640400460626,-144.04034316997527,-143.73851272864707,-143.55454278642475,-143.2614317812074,-143.52535219076896,-143.44893658379905,-143.58976722628088,-143.6640995396924,-143.27170281782693,-143.2874620543265,-143.4957722297099,-143.26626675410984,-143.2541221870728,-144.10870704588604,-143.87223152957728,-143.6714212173623,-143.3604649491243,-143.28438973325777,-143.36472780546634,-143.27456411274952,-143.26215210837498,-143.4911824450268,-143.58619282079746,-143.3430832180131,-144.33754060404672,-143.40084478657178,-143.91759405255044,-143.4259293851497,-143.42143207559042,-143.84572894729368,-143.62407807417475,-143.5221400530811,-143.3882499460248,-144.09955654417337,-143.26367252165903,-143.90291698834343,-144.7128974136099,-143.77278055965448,-143.30281088185495,-143.32235401578808,-143.4297259103178,-143.48500142409102,-143.43187777800384,-143.7302998660334,-144.71131246515102,-143.49476180129278,-143.24707772995816,-143.51577026299975,-143.25380670558982,-143.28206841644425,-143.42237699746548,-144.8910124058668,-144.6982801031037,-143.42062177500443,-143.7496020152928,-143.35553535904052,-143.67828344483485,-143.69442517379477
63.008581110069734,-143.9005968053726,-143.303789256379,-144.3720750026769,-143.32643726004093,-144.01002732611957,-144.3271829984615,-144.0242945455933,-143.88116939373097,-143.37837143698036,-143.55291398290288,-144.53504296745461,-143.92497826796617,-143.38395674125957,-143.33620237136665,-144.33679972589,-143.79809544680305,-145.08784053019812,-143.25678057817044,-143.30253434369214,-143.26220520536575,-143.58503647367266,-143.4968289052117,-143.3189507347288,-143.49223672900158,-143.4629033126136,-143.401528184297,-143.5297441533463,-143.4143047651099,-143.37915817403646,-143.27232581027758,-143.56980726978023,-143.76973870218288,-143.33650231682148,-143.4339506402776,-143.4911432529307,-143.6869240983868,-143.49320084842526,-143.45629298906331,-143.6854646722922,-143.36881935369024,-143.78387483709488,-143.3234975807053,-144.0427344276418,-143.74554911007382,-143.55775473674618,-143.2695113320209,-143.53004010125179,-143.45770232597542,-143.5990985660214,-143.66811018413182,-143.2805092697364,-143.29758016188575,-143.5021418617747,-143.27507311173792,-143.2634285792101,-144.13799508430418,-143.8712817608607,-143.67626667130585,-143.37156211327974,-143.2941579012167,-143.37584220685673,-143.28262892065973,-143.27205964464056,-143.49708213937774,-143.59565423878033,-143.34951399052173,-144.3279378905198,-143.41032190859454,-143.91520593185092,-143.43176702019426,-143.4274771995233,-143.86154249420488,-143.62826888562162,-143.52565718763222,-143.39698817375668,-144.0865993222269,-143.27248203412404,-143.90497413542624,-144.69096512753157,-143.77511914975548,-143.31180997998865,-143.33222930939223,-143.43797530727892,-143.4911590797368,-143.44078064905108,-143.72846229526087,-144.6916907206609,-143.49872519079838,-143.25737075764312,-143.5217198710459,-143.26324475649017,-143.29128621952984,-143.42975478602634,-144.85811160485707,-144.69135976032487,-143.42848575114363,-143.75098242027545,-143.36147731323757,-143.6788098624133,-143.6965240154566
63.95918947179459,-143.8998962563583,-143.31179064732646,-144.362566813948,-143.33543990056825,-144.0109684829149,-144.32503543729945,-144.02452904057117,-143.8884077240937,-143.38828403061856,-143.55716172005492,-144.5306250801608,-143.92647499022468,-143.39194783407123,-143.34519581982164,-144.3349993278713,-143.7999649286844,-145.0248484493878,-143.26519185733252,-143.31086350754126,-143.27122702482419,-143.58689605746446,-143.50431035030408,-143.32742663828688,-143.4993692368623,-143.4687337819001,-143.41004876220353,-143.53939361158035,-143.42330050459265,-143.3910265533823,-143.28013648332285,-143.57541308089753,-143.77453378723132,-143.34581415488634,-143.44441981062167,-143.49831388251616,-143.69058027872248,-143.49956867809178,-143.4676541328442,-143.68980516139496,-143.38074741125996,-143.78848634523794,-143.3307205054544,-144.04429888290053,-143.7525970667205,-143.5608722378708,-143.2777203545149,-143.53425797851358,-143.46658500183872,-143.608802035814,-143.67168592107834,-143.28917953403672,-143.30756471558243,-143.5087179176767,-143.28391114484089,-143.27227395142012,-144.17626534309798,-143.86972934446047,-143.6806396775438,-143.38229302195595,-143.30356504350016,-143.3864266920079,-143.2908402331892,-143.28156963251567,-143.5027084909891,-143.60466929638724,-143.3560630081427,-144.3179706016225,-143.4185603284013,-143.91250122014566,-143.43775087193703,-143.43339373363742,-143.88266669973584,-143.63209878085948,-143.52933154565642,-143.40602244652726,-144.07480260635128,-143.2815303138801,-143.90664478785536,-144.6685762938179,-143.7773914060323,-143.32052006788456,-143.34159545758718,-143.44565684071046,-143.49737758003218,-143.44985719599782,-143.72734218473585,-144.6720044509066,-143.5026569356519,-143.2674776179426,-143.52721944771554,-143.27221717877336,-143.30050322240774,-143.4374030213751,-144.8233099528594,-144.6840005652126,-143.4359929947502,-143.7522930224725,-143.36739614444303,-143.6793161451818,-143.69855128472182
64.92413963016779,-143.89818191682028,-143.31999282445864,-144.35246531385664,-143.34414964860247,-144.0113512805093,-144.32100567108088,-144.02508009701918,-143.89578201519961,-143.39775152758307,-143.56108567164912,-144.52694824687077,-143.92717940638886,-143.40015294035086,-143.35437297130485,-144.33143939464998,-143.80175975460034,-144.96037779235462,-143.27380298449313,-143.31899799975542,-143.28038566591852,-143.58837567741077,-143.51130351788257,-143.33624142334324,-143.50685255189825,-143.47425999915205,-143.41876349752295,-143.54913825013304,-143.43149312136345,-143.4036854254019,-143.28787232296654,-143.58095762966514,-143.7794177154619,-143.3560224762592,-143.45427623716876,-143.50509074101285,-143.6941754267767,-143.5056066566493,-143.47899863135632,-143.69342515784373,-143.39244483430772,-143.79329350030346,-143.33827707377912,-144.04561587032825,-143.75989568109102,-143.5638665568932,-143.28611740571807,-143.5382377152281,-143.4757948496532,-143.61950070372845,-143.67462728356435,-143.2977052175639,-143.31738469486808,-143.5156913862829,-143.29283126256203,-143.28056309334272,-144.23881854502997,-143.8673398914866,-143.6843829572494,-143.3926879112561,-143.3125263441068,-143.39660212050774,-143.29923931640354,-143.29058389003058,-143.5079875354161,-143.61309643693906,-143.3627676863486,-144.30871782683252,-143.42529588178368,-143.9095454747661,-143.44401057357626,-143.43926946917784,-143.90665847159462,-143.63563365387463,-143.5322634993941,-143.41537038375694,-144.0643428119273,-143.29060519262003,-143.90806637017448,-144.64600077684403,-143.779639640405,-143.32883554720067,-143.35053235858084,-143.45245709663033,-143.50369973247845,-143.45922325853272,-143.72679120440796,-144.6524921262547,-143.50658418530335,-143.27741439271927,-143.53220174692862,-143.28062374071283,-143.30971521869998,-143.44548019973283,-144.78658034733664,-144.6766825759857,-143.443130364038,-143.75360311211878,-143.37313064594576,-143.67979746254147,-143.70057382759848
65.90364795939703,-143.89604157493392,-143.32855699281234,-144.34189342165007,-143.3527362904254,-144.01109665502426,-144.31492578425662,-144.0261145518826,-143.90353944454037,-143.4067663339904,-143.56454301143302,-144.5231362051996,-143.9270330111486,-143.40865915447702,-143.36367125689708,-144.32576497050877,-143.80350010447947,-144.89544694950146,-143.28260442872045,-143.32688889995265,-143.2894723113829,-143.5893220344953,-143.51756530122665,-143.3454694207107,-143.5148172389919,-143.47972133420433,-143.42770623872795,-143.55914103338685,-143.43899598422752,-143.4173619129511,-143.29556816941704,-143.58633493233418,-143.78409634670814,-143.36741952585797,-143.46317611559758,-143.51153723293203,-143.697927688182,-143.5113149004532,-143.4908842408336,-143.69627246034418,-143.40409580628832,-143.79851508056254,-143.34630572475334,-144.0478357136862,-143.76768694356497,-143.56668135112048,-143.29472749929633,-143.54226576152894,-143.48535308902885,-143.63168679535977,-143.67676102241487,-143.30605776894376,-143.32701751153732,-143.52322141460832,-143.30185489021682,-143.28822090098623,-144.32326896260486,-143.86389753010891,-143.68738327639227,-143.4028118996919,-143.3209731035981,-143.40661288073724,-143.30780989054483,-143.2990223280407,-143.5128205238027,-143.62091398695486,-143.36962412889463,-144.30116436131237,-143.42988043985778,-143.9063965228077,-143.4506470840828,-143.44518984335645,-143.92678745665467,-143.63894840228235,-143.5333408814508,-143.42498993544956,-144.0549355825432,-143.29943876166607,-143.90932906208835,-144.62346914254084,-143.78188636083303,-143.3366578315744,-143.3591720015168,-143.45818899092708,-143.510151552671,-143.46892150729164,-143.72641754827197,-144.63331027036395,-143.51050291617,-143.28722572887824,-143.53662637736898,-143.28838560874274,-143.3189059819926,-143.4541025754005,-144.74769861729945,-144.67005824038986,-143.44990317462998,-143.75496835590155,-143.37856414348724,-143.68019046255796,-143.70264414760135
66.89793409812049,-143.8941230875308,-143.33756703722935,-144.33095365006656,-143.36136967270122,-144.01014708939388,-144.3073899220679,-144.02767902815762,-143.91188840603505,-143.41536679172265,-143.56741000326332,-144.51781300810657,-143.9260372306628,-143.4175229744781,-143.37296884839571,-144.31832363664407,-143.80518842721565,-144.8310046186248,-143.29152874562277,-143.33447433269825,-143.29825522451475,-143.58970430985138,-143.52299569053247,-143.35510836701778,-143.5233127071929,-143.48536500964912,-143.4368764658375,-143.56951634189045,-143.44605195531585,-143.43189093206954,-143.30324516020818,-143.59139455444145,-143.78825372371364,-143.37970464836445,-143.47104749771174,-143.5177627187514,-143.70205353975274,-143.51672136582823,-143.50388179636795,-143.69834946755753,-143.41583826861867,-143.8042654486863,-143.35485096732484,-144.05207844546266,-143.7761292206393,-143.56924841071864,-143.3035404370163,-143.54662981183944,-143.49508146785098,-143.64550986211015,-143.6779694479624,-143.31419443634945,-143.33645012283455,-143.53140334993498,-143.3109685936934,-143.2952057764805,-144.41001240926602,-143.8592421925476,-143.6895864174493,-143.41274281076846,-143.32886244037795,-143.4167502899791,-143.31647347822224,-143.30683439031657,-143.51710040462186,-143.62821740544686,-143.37657801389437,-144.29590529830435,-143.43176938953152,-143.90308863745875,-143.4577122667921,-143.4512253980523,-143.93649128488855,-143.64210864529403,-143.53168497424736,-143.43478340276317,-144.04581147510902,-143.3077759655091,-143.91042429233022,-144.60110354429403,-143.78413043118985,-143.3439272091865,-143.36766928081727,-143.46283264164876,-143.51674069532595,-143.47889524088976,-143.72564714454413,-144.61448263846432,-143.5143834057605,-143.29697374929765,-143.54048856523366,-143.29545944522317,-143.3280501455774,-143.46332021328527,-144.70625750352775,-144.66475478076524,-143.45633011597928,-143.75642179624177,-143.3837003157492,-143.68037422688977,-143.70479112761709
67.9072209986571,-143.89297225835833,-143.34702381629347,-144.31969760802951,-143.37018266373775,-144.00846752295215,-144.2997314435785,-144.0296563807796,-143.92093346517962,-143.42361436868694,-143.56961270865156,-144.50976129746996,-143.9242668476828,-143.42675623299834,-143.38212853518732,-144.31028515326688,-143.80680821825618,-144.7676970248985,-143.30046005834083,-143.34169174088487,-143.30654610535376,-143.5896713799923,-143.5277978674563,-143.36506390815876,-143.53227495186704,-143.49139765790946,-143.4462306382373,-143.58027991236025,-143.45294307423887,-143.44655000442754,-143.31090428066506,-143.59599592346228,-143.7917555027445,-143.39207052201132,-143.47811555825723,-143.52389407188988,-143.70672193358644,-143.52188200313495,-143.51836057073874,-143.69972369252642,-143.42765920180605,-143.81044314765228,-143.3638683643474,-144.0586107382553,-143.7852191465081,-143.57151481770896,-143.31252141192942,-143.55156209706516,-143.50467980140104,-143.6607442795436,-143.67820431614916,-143.3220670847436,-143.34568072445845,-143.54024571089832,-143.32012292681304,-143.30151887544187,-144.47782074318042,-143.85329630193328,-143.69099054121534,-143.42254154536232,-143.3361825662396,-143.4272519758961,-143.32510071116744,-143.31400615275422,-143.52073196281464,-143.63517032956477,-143.38352621504797,-144.2929661066459,-143.43113232735305,-143.8996174752722,-143.46519342689894,-143.4574166184164,-143.9334878245131,-143.64514936414852,-143.5269443758709,-143.44461583537532,-144.03584085284575,-143.31543872121546,-143.91121926389843,-144.57887036345647,-143.78634472159408,-143.35065002765995,-143.37616503416427,-143.46651333269324,-143.52345980010057,-143.48899271363805,-143.72384015569992,-144.59586115129102,-143.51818951383783,-143.30672118147172,-143.5438236809884,-143.3018473864194,-143.33711953372284,-143.4731050086135,-144.66175958010086,-144.66112365656204,-143.4624357788396,-143.75796929916748,-143.38870299928604,-143.6801858209177,-143.70701487145868
68.93173497700003,-143.8929335693121,-143.3568751665711,-144.30811183410634,-143.37925263629265,-144.00603488393702,-144.29343935058571,-144.03175862928165,-143.93066443048443,-143.43155785059787,-143.57114502204396,-144.49866290054763,-143.92187282238578,-143.43632075510854,-143.39104873603645,-144.3031942185673,-143.80832111492472,-144.70564636459062,-143.30925463530303,-143.34848943103,-143.31424325953893,-143.58954607024606,-143.53251116667553,-143.37515410922046,-143.54151850438888,-143.49795491501308,-143.4556828340394,-143.59132305190047,-143.45989179721363,-143.46020430868614,-143.31852159185368,-143.60006030639073,-143.79477997304957,-143.40352916705118,-143.48478666328026,-143.53004090649966,-143.71201105777627,-143.5268767710881,-143.53440054148683,-143.70052616371007,-143.4393480389195,-143.81670151804084,-143.37326473991624,-144.06643547036222,-143.7947530613862,-143.57347258740748,-143.3216327666795,-143.55720336073452,-143.51385617337152,-143.6769578063213,-143.6774751882372,-143.3296305597763,-143.35472184019704,-143.54966771248678,-143.3292359708846,-143.30720504346598,-144.51565045386315,-143.84606657210583,-143.6916161349647,-143.43222773944618,-143.34294975678498,-143.43823124561993,-143.33353495142032,-143.32055872584579,-143.52365001883217,-143.64192974174844,-143.39032879204177,-144.29182976522992,-143.42919447887576,-143.89593088171839,-143.4730096260011,-143.46375943414276,-143.92052880315512,-143.6480580084847,-143.51924005277107,-143.45434373116188,-144.02378074179444,-143.32234998966962,-143.9114717836238,-144.55658927685377,-143.78847361954197,-143.35691164589326,-143.38475826613683,-143.4694219942593,-143.53029549400492,-143.49900138636684,-143.7204177775713,-144.57711474661184,-143.5219071896111,-143.31651453689858,-143.5467045452325,-143.30759859891288,-143.34609148745642,-143.4833586634806,-144.6137509244626,-144.65902837119768,-143.46824533488325,-143.7595931912359,-143.39387508951742,-143.67944552249054,-143.70928948207464
69.97170576356416,-143.89416803601333,-143.36706697537937,-144.2961310232279,-143.38861609957797,-144.00282058208845,-144.2893083837707,-144.03356361740197,-143.94100606633717,-143.43920339261052,-143.57206077507863,-144.48545400000927,-143.91906852402212,-143.44613441551257,-143.39969809587407,-144.2981424323907,-143.80966160638533,-144.64430315955425,-143.31776593005804,-143.35483432872013,-143.321320510642,-143.58975041560393,-143.53787825477283,-143.38513418373648,-143.55075789226632,-143.5051069304681,-143.46511713022986,-143.60242189922994,-143.46701996921766,-143.47170295342568,-143.3260490420507,-143.60358762858147,-143.7977953939236,-143.4132309751344,-143.49146978069714,-143.5362687384414,-143.7178878861126,-143.53179974965852,-143.55187270668347,-143.70093324853994,-143.45054012169385,-143.82252375038266,-143.3829512561476,-144.07371322355945,-143.80434594943424,-143.5751739904909,-143.3308572610573,-143.5636070324478,-143.5224257674844,-143.69372470812618,-143.67581455614703,-143.33684821937058,-143.36360349619636,-143.55952277553845,-143.3382016905555,-143.3123433859928,-144.52207736131692,-143.83761609682688,-143.6914666757854,-143.44177227913477,-143.34919551295403,-143.4496854723883,-143.34162093849355,-143.3265359102783,-143.52583119341193,-143.64859178711882,-143.39682800729415,-144.2916255024127,-143.42802926369745,-143.89193161637965,-143.48102497725594,-143.47019778712573,-143.9030929557171,-143.65077254246532,-143.50885776169707,-143.4638410854388,-144.00853767380812,-143.32849718968936,-143.91088405199602,-144.53400432037552,-143.79043021431664,-143.3628698483608,-143.3935065437722,-143.47172851217078,-143.53724000236372,-143.50869835382719,-143.71493643920397,-144.55776546723894,-143.52556775729892,-143.32637303635948,-143.54922934775576,-143.31279993425466,-143.3549544777701,-143.49394047517796,-144.56193122213995,-144.65776305870787,-143.4737850284494,-143.76126485510775,-143.3995774595027,-143.6779838807435,-143.71157521364202
71.02736655469988,-143.89674239758745,-143.37757758125935,-144.2836799803844,-143.3983099458116,-143.99877904834437,-144.28690934433791,-144.03458922511462,-143.9518768238663,-143.4465132439888,-143.57243958241685,-144.4720093698955,-143.9160955966504,-143.45608682581368,-143.40811715256712,-144.295099701212,-143.81073199288514,-144.58240322556955,-143.32586728745616,-143.36071535634423,-143.32776461816087,-143.59068646753155,-143.54459631040808,-143.39473634752625,-143.55965534746403,-143.5128939755798,-143.47441010031446,-143.61327916748039,-143.47440063827096,-143.4803076778949,-143.33342447650278,-143.60662529489252,-143.80138561013624,-143.42054882574095,-143.49847675233096,-143.54259148556866,-143.72422552098985,-143.53674224593516,-143.57056127460297,-143.7011321041707,-143.46083626761146,-143.8273704452975,-143.3928679916152,-144.07879058364554,-143.81350460318995,-143.57671758965031,-143.34020670153177,-143.57077631657884,-143.53030847610302,-143.71066889572228,-143.67324118794656,-143.34369457564677,-143.37237286100924,-143.56963877170492,-143.34690353626453,-143.31702981703648,-144.4993160034445,-143.82802334919018,-143.69050770818336,-143.4511111596379,-143.354948400516,-143.46157662733785,-143.3492307890843,-143.3319852595387,-143.52729778994498,-143.6551969644893,-143.40286979086375,-144.2912969354785,-143.42983402385477,-143.8874951329506,-143.48907798517544,-143.4766303108436,-143.88712531280657,-143.65320073526138,-143.49607470898073,-143.47300670075953,-143.98931651492643,-143.33385757486485,-143.90917857694907,-144.51086305038177,-143.79209577692126,-143.36872953587726,-143.4024586750388,-143.47356121798825,-143.5442982486725,-143.51789737684487,-143.70707675711753,-144.53728618038386,-143.52924755034854,-143.3362862904621,-143.55150109765006,-143.31755746020676,-143.36370514108668,-143.50470148320886,-144.50618193501072,-144.65614865519785,-143.4790889401654,-143.76296115182134,-143.40611716142882,-143.67566368545062,-143.71383596789778
72.09895406498272,-143.90065213450941,-143.3883997339555,-144.27073307464875,-143.4084058718703,-143.99385776387638,-144.2848090966289,-144.03438779881225,-143.96318224408972,-143.45344053094448,-143.57234686126688,-144.46026423101713,-143.91317215600716,-143.46605891017825,-143.4163856917842,-144.29291691776922,-143.81140291504076,-144.518002807059,-143.33346752821998,-143.366144033534,-143.33351170940188,-143.59261808192147,-143.55307059524267,-143.40371603732444,-143.5678839647761,-143.52135553093183,-143.4834573978156,-143.62358454599348,-143.48215520366736,-143.48592674386322,-143.3405906680719,-143.60921862379269,-143.80601467653534,-143.4249907289355,-143.50606280237594,-143.5489864963767,-143.7308539058614,-143.54177058889096,-143.5901515999416,-143.7012771912032,-143.46994474522808,-143.83083257965131,-143.40295097613753,-144.0811169347931,-143.82173271748135,-143.57820669784766,-143.34970407814504,-143.5786939005535,-143.53744798383846,-143.72732103049518,-143.66975280335205,-143.3501569019072,-143.38108650500305,-143.57985220418715,-143.3552330274675,-143.3213582940664,-144.45165109867088,-143.81736281171717,-143.68868642722143,-143.4601760174007,-143.36022101483385,-143.47390663744275,-143.35628167472316,-143.33694310752682,-143.5281152633184,-143.66177950589497,-143.40832355438968,-144.28960068665006,-143.43606346941687,-143.88249868829544,-143.4970176755452,-143.4829338996769,-143.87835807842995,-143.6552547440279,-143.4813836343225,-143.481746901009,-143.96560597153547,-143.33835056794388,-143.90617152057465,-144.48691167446248,-143.79332606766692,-143.37470504630778,-143.41169594284392,-143.47508279741442,-143.55148301654657,-143.52647641123315,-143.69659123997386,-144.51525576038668,-143.5330359657153,-143.34622025331805,-143.55360386860445,-143.32197528054314,-143.37233455812267,-143.51550365151527,-144.44648942352444,-144.65278397605533,-143.48420886419908,-143.76467449815775,-143.41365029744887,-143.67239356118188,-143.71605274308598
73.18670858029327,-143.9056826645333,-143.3994732581059,-144.25737037986644,-143.41899875879196,-143.98803433797826,-144.28141928608127,-144.03263827604093,-143.97472963489864,-143.45997869126526,-143.57181952619914,-144.45128268787312,-143.910434920952,-143.47593985169698,-143.4245693899117,-144.2900375182143,-143.8115241773192,-144.44852980073432,-143.3405166815357,-143.37115392648133,-143.3384485423829,-143.59560035023105,-143.56329453077802,-143.41189391040666,-143.57519116780261,-143.53051035532556,-143.4921962630896,-143.63307464437392,-143.49048671343667,-143.48905338690074,-143.34751748511812,-143.6113990058298,-143.8118627184157,-143.42625518586212,-143.51449220348889,-143.55542626115374,-143.73761729831074,-143.54690420102642,-143.6100959591961,-143.70145124972692,-143.47778008594594,-143.83272448282727,-143.41306015128112,-144.08140583562962,-143.82863561370442,-143.57970435271895,-143.35934438192632,-143.58730022282484,-143.54376531278925,-143.74305354690972,-143.66536371784227,-143.35623736678485,-143.38979462395972,-143.59001471796287,-143.3631107351366,-143.32540840281786,-144.38793356908081,-143.80573485946917,-143.68598497909665,-143.46893015012066,-143.3650124389369,-143.48670278608336,-143.36274174385926,-143.34143446442923,-143.52838536333402,-143.66839069186705,-143.41309717396868,-144.28501581351486,-143.44693071910928,-143.87685121519925,-143.5047323461383,-143.48899878123612,-143.8801727203221,-143.6568823934355,-143.46580435267686,-143.48994770183302,-143.93709684812475,-143.34187485728873,-143.9018204746553,-144.4617575184594,-143.7939677062242,-143.38098000391682,-143.42134093707472,-143.47659677113714,-143.55879658902234,-143.53437831761264,-143.68331438541634,-144.4915386538314,-143.53698623080956,-143.35612886601925,-143.55558387898847,-143.32613971447302,-143.38080907171909,-143.526210766485,-144.38278736572383,-144.6463737672649,-143.48922249078413,-143.76640745196104,-143.42214051860927,-143.6681332497198,-143.71822343296813
